transaction_id,template_id,competencia,descricao,categoria_id,valor_previsto,valor_final,status,considerar_resumo,payment_account_id,payment_group_id,tipo_lancamento,origem
tx-2039-04-apartamento,tpl-apartamento,2039-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-05-apartamento,tpl-apartamento,2039-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-06-apartamento,tpl-apartamento,2039-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-07-apartamento,tpl-apartamento,2039-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-08-apartamento,tpl-apartamento,2039-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-09-apartamento,tpl-apartamento,2039-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-10-apartamento,tpl-apartamento,2039-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-11-apartamento,tpl-apartamento,2039-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-12-apartamento,tpl-apartamento,2039-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2040-01-apartamento,tpl-apartamento,2040-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2040-02-apartamento,tpl-apartamento,2040-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2040-03-apartamento,tpl-apartamento,2040-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2040-04-apartamento,tpl-apartamento,2040-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2040-05-apartamento,tpl-apartamento,2040-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2040-06-apartamento,tpl-apartamento,2040-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2024-07-seguro-residencial,tpl-seguro-residencial,2024-07,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2024-07,RECORRENTE,migrado-saidas
tx-2024-08-seguro-residencial,tpl-seguro-residencial,2024-08,Seguro residêncial,cat-apartamento,,,IGNORADO,FALSE,acc-credito,fat-credito-2024-08,RECORRENTE,migrado-saidas
tx-2024-09-seguro-residencial,tpl-seguro-residencial,2024-09,Seguro residêncial,cat-apartamento,,,IGNORADO,FALSE,acc-credito,fat-credito-2024-09,RECORRENTE,migrado-saidas
tx-2024-10-seguro-residencial,tpl-seguro-residencial,2024-10,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2024-10,RECORRENTE,migrado-saidas
tx-2024-11-seguro-residencial,tpl-seguro-residencial,2024-11,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2024-11,RECORRENTE,migrado-saidas
tx-2024-12-seguro-residencial,tpl-seguro-residencial,2024-12,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2024-12,RECORRENTE,migrado-saidas
tx-2025-01-seguro-residencial,tpl-seguro-residencial,2025-01,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2025-01,RECORRENTE,migrado-saidas
tx-2025-02-seguro-residencial,tpl-seguro-residencial,2025-02,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2025-02,RECORRENTE,migrado-saidas
tx-2025-03-seguro-residencial,tpl-seguro-residencial,2025-03,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2025-03,RECORRENTE,migrado-saidas
tx-2025-04-seguro-residencial,tpl-seguro-residencial,2025-04,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2025-04,RECORRENTE,migrado-saidas
tx-2025-05-seguro-residencial,tpl-seguro-residencial,2025-05,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2025-05,RECORRENTE,migrado-saidas
tx-2025-06-seguro-residencial,tpl-seguro-residencial,2025-06,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2025-06,RECORRENTE,migrado-saidas
tx-2025-07-seguro-residencial,tpl-seguro-residencial,2025-07,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2025-07,RECORRENTE,migrado-saidas
tx-2025-08-seguro-residencial,tpl-seguro-residencial,2025-08,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2025-08,RECORRENTE,migrado-saidas
tx-2025-09-seguro-residencial,tpl-seguro-residencial,2025-09,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2025-09,RECORRENTE,migrado-saidas
tx-2025-10-seguro-residencial,tpl-seguro-residencial,2025-10,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2025-10,RECORRENTE,migrado-saidas
tx-2025-11-seguro-residencial,tpl-seguro-residencial,2025-11,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2025-11,RECORRENTE,migrado-saidas
tx-2025-12-seguro-residencial,tpl-seguro-residencial,2025-12,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2025-12,RECORRENTE,migrado-saidas
tx-2026-01-seguro-residencial,tpl-seguro-residencial,2026-01,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2026-01,RECORRENTE,migrado-saidas
tx-2026-02-seguro-residencial,tpl-seguro-residencial,2026-02,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2026-02,RECORRENTE,migrado-saidas
tx-2026-03-seguro-residencial,tpl-seguro-residencial,2026-03,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2026-03,RECORRENTE,migrado-saidas
tx-2026-04-seguro-residencial,tpl-seguro-residencial,2026-04,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2026-04,RECORRENTE,migrado-saidas
tx-2026-05-seguro-residencial,tpl-seguro-residencial,2026-05,Seguro residêncial,cat-apartamento,,,PAGO,FALSE,acc-credito,fat-credito-2026-05,RECORRENTE,migrado-saidas
tx-2026-06-seguro-residencial,tpl-seguro-residencial,2026-06,Seguro residêncial,cat-apartamento,"56,84","56,84",PAGO,FALSE,acc-credito,fat-credito-2026-06,RECORRENTE,migrado-saidas
tx-2026-07-seguro-residencial,tpl-seguro-residencial,2026-07,Seguro residêncial,cat-apartamento,"56,84","56,84",PENDENTE,FALSE,acc-credito,fat-credito-2026-07,RECORRENTE,migrado-saidas
tx-2026-08-seguro-residencial,tpl-seguro-residencial,2026-08,Seguro residêncial,cat-apartamento,"56,84","56,84",PENDENTE,FALSE,acc-credito,fat-credito-2026-08,RECORRENTE,migrado-saidas
tx-2026-09-seguro-residencial,tpl-seguro-residencial,2026-09,Seguro residêncial,cat-apartamento,"56,84","56,84",PENDENTE,FALSE,acc-credito,fat-credito-2026-09,RECORRENTE,migrado-saidas
tx-2026-10-seguro-residencial,tpl-seguro-residencial,2026-10,Seguro residêncial,cat-apartamento,"56,84","56,84",PENDENTE,FALSE,acc-credito,fat-credito-2026-10,RECORRENTE,migrado-saidas
tx-2026-11-seguro-residencial,tpl-seguro-residencial,2026-11,Seguro residêncial,cat-apartamento,"56,84","56,84",PENDENTE,FALSE,acc-credito,fat-credito-2026-11,RECORRENTE,migrado-saidas
tx-2026-12-seguro-residencial,tpl-seguro-residencial,2026-12,Seguro residêncial,cat-apartamento,"56,84","56,84",PENDENTE,FALSE,acc-credito,fat-credito-2026-12,RECORRENTE,migrado-saidas
tx-2027-01-seguro-residencial,tpl-seguro-residencial,2027-01,Seguro residêncial,cat-apartamento,"56,84","56,84",PENDENTE,FALSE,acc-credito,fat-credito-2027-01,RECORRENTE,migrado-saidas
tx-2027-02-seguro-residencial,tpl-seguro-residencial,2027-02,Seguro residêncial,cat-apartamento,"56,84","56,84",PENDENTE,FALSE,acc-credito,fat-credito-2027-02,RECORRENTE,migrado-saidas
tx-2027-03-seguro-residencial,tpl-seguro-residencial,2027-03,Seguro residêncial,cat-apartamento,"56,84","56,84",PENDENTE,FALSE,acc-credito,fat-credito-2027-03,RECORRENTE,migrado-saidas
tx-2027-04-seguro-residencial,tpl-seguro-residencial,2027-04,Seguro residêncial,cat-apartamento,"56,84","56,84",PENDENTE,FALSE,acc-credito,fat-credito-2027-04,RECORRENTE,migrado-saidas
tx-2027-05-seguro-residencial,tpl-seguro-residencial,2027-05,Seguro residêncial,cat-apartamento,"56,84","56,84",PENDENTE,FALSE,acc-credito,fat-credito-2027-05,RECORRENTE,migrado-saidas
tx-2024-07-carro,tpl-carro,2024-07,Carro,cat-seguro-residencial,"1608,66","1608,66",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-08-carro,tpl-carro,2024-08,Carro,cat-seguro-residencial,"1606,26","1606,26",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-09-carro,tpl-carro,2024-09,Carro,cat-seguro-residencial,"1608,66","1608,66",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-10-carro,tpl-carro,2024-10,Carro,cat-seguro-residencial,"1607,06","1607,06",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-11-carro,tpl-carro,2024-11,Carro,cat-seguro-residencial,"1607,06","1607,06",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-12-carro,tpl-carro,2024-12,Carro,cat-seguro-residencial,"1608,66","1608,66",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-01-carro,tpl-carro,2025-01,Carro,cat-seguro-residencial,"1603,06","1603,06",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-02-carro,tpl-carro,2025-02,Carro,cat-seguro-residencial,"1608,66","1608,66",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-03-carro,tpl-carro,2025-03,Carro,cat-seguro-residencial,"1610,26","1610,26",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-04-carro,tpl-carro,2025-04,Carro,cat-seguro-residencial,"1607,06","1607,06",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-05-carro,tpl-carro,2025-05,Carro,cat-seguro-residencial,"1607,86","1607,86",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-06-carro,tpl-carro,2025-06,Carro,cat-seguro-residencial,"1609,46","1609,46",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-07-carro,tpl-carro,2025-07,Carro,cat-seguro-residencial,"1625,55","1625,55",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-08-carro,tpl-carro,2025-08,Carro,cat-seguro-residencial,"1625,55","1625,55",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-09-carro,tpl-carro,2025-09,Carro,cat-seguro-residencial,"1625,55","1625,55",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-10-carro,tpl-carro,2025-10,Carro,cat-seguro-residencial,"1625,55","1625,55",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-11-carro,tpl-carro,2025-11,Carro,cat-seguro-residencial,"1625,55","1625,55",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-12-carro,tpl-carro,2025-12,Carro,cat-seguro-residencial,"1625,55","1625,55",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-01-carro,tpl-carro,2026-01,Carro,cat-seguro-residencial,"1625,55","1625,55",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-02-carro,tpl-carro,2026-02,Carro,cat-seguro-residencial,"1625,55","1625,55",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-03-carro,tpl-carro,2026-03,Carro,cat-seguro-residencial,"1625,55","1625,55",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-04-carro,tpl-carro,2026-04,Carro,cat-seguro-residencial,"1625,55","1625,55",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-05-carro,tpl-carro,2026-05,Carro,cat-seguro-residencial,"1625,55","1625,55",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-06-carro,tpl-carro,2026-06,Carro,cat-seguro-residencial,"1338,8","1338,8",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-07-carro,tpl-carro,2026-07,Carro,cat-seguro-residencial,"1318,8","1318,8",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-08-carro,tpl-carro,2026-08,Carro,cat-seguro-residencial,"1298,77","1298,77",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-09-carro,tpl-carro,2026-09,Carro,cat-seguro-residencial,"1278,77","1278,77",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-10-carro,tpl-carro,2026-10,Carro,cat-seguro-residencial,"1259,93","1259,93",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-11-carro,tpl-carro,2026-11,Carro,cat-seguro-residencial,"1240,65","1240,65",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-12-carro,tpl-carro,2026-12,Carro,cat-seguro-residencial,"1222,26","1222,26",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2027-01-carro,tpl-carro,2027-01,Carro,cat-seguro-residencial,"1203,55","1203,55",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2027-02-carro,tpl-carro,2027-02,Carro,cat-seguro-residencial,"1185,13","1185,13",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2027-03-carro,tpl-carro,2027-03,Carro,cat-seguro-residencial,"1168,73","1168,73",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2027-04-carro,tpl-carro,2027-04,Carro,cat-seguro-residencial,"1150,84","1150,84",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2027-05-carro,tpl-carro,2027-05,Carro,cat-seguro-residencial,"1133,78","1133,78",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2027-06-carro,tpl-carro,2027-06,Carro,cat-seguro-residencial,"1116,43","1116,43",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-07-fies,tpl-fies,2024-07,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-08-fies,tpl-fies,2024-08,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-09-fies,tpl-fies,2024-09,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-10-fies,tpl-fies,2024-10,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-11-fies,tpl-fies,2024-11,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-12-fies,tpl-fies,2024-12,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-01-fies,tpl-fies,2025-01,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-02-fies,tpl-fies,2025-02,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-03-fies,tpl-fies,2025-03,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-04-fies,tpl-fies,2025-04,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-05-fies,tpl-fies,2025-05,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-06-fies,tpl-fies,2025-06,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-07-fies,tpl-fies,2025-07,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-08-fies,tpl-fies,2025-08,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-09-fies,tpl-fies,2025-09,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-10-fies,tpl-fies,2025-10,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-11-fies,tpl-fies,2025-11,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-12-fies,tpl-fies,2025-12,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-01-fies,tpl-fies,2026-01,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-02-fies,tpl-fies,2026-02,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-03-fies,tpl-fies,2026-03,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-04-fies,tpl-fies,2026-04,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-05-fies,tpl-fies,2026-05,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-06-fies,tpl-fies,2026-06,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-07-fies,tpl-fies,2026-07,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-08-fies,tpl-fies,2026-08,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-09-fies,tpl-fies,2026-09,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-10-fies,tpl-fies,2026-10,FIES,cat-carro,577,577,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-07-moveis-planejados,tpl-moveis-planejados,2024-07,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-08-moveis-planejados,tpl-moveis-planejados,2024-08,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-09-moveis-planejados,tpl-moveis-planejados,2024-09,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-10-moveis-planejados,tpl-moveis-planejados,2024-10,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-11-moveis-planejados,tpl-moveis-planejados,2024-11,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-12-moveis-planejados,tpl-moveis-planejados,2024-12,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-01-moveis-planejados,tpl-moveis-planejados,2025-01,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-02-moveis-planejados,tpl-moveis-planejados,2025-02,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-03-moveis-planejados,tpl-moveis-planejados,2025-03,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-04-moveis-planejados,tpl-moveis-planejados,2025-04,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-05-moveis-planejados,tpl-moveis-planejados,2025-05,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-06-moveis-planejados,tpl-moveis-planejados,2025-06,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-07-moveis-planejados,tpl-moveis-planejados,2025-07,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-08-moveis-planejados,tpl-moveis-planejados,2025-08,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-09-moveis-planejados,tpl-moveis-planejados,2025-09,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-10-moveis-planejados,tpl-moveis-planejados,2025-10,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-11-moveis-planejados,tpl-moveis-planejados,2025-11,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-12-moveis-planejados,tpl-moveis-planejados,2025-12,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-01-moveis-planejados,tpl-moveis-planejados,2026-01,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-02-moveis-planejados,tpl-moveis-planejados,2026-02,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-03-moveis-planejados,tpl-moveis-planejados,2026-03,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-04-moveis-planejados,tpl-moveis-planejados,2026-04,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-05-moveis-planejados,tpl-moveis-planejados,2026-05,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-06-moveis-planejados,tpl-moveis-planejados,2026-06,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-07-moveis-planejados,tpl-moveis-planejados,2026-07,Móveis planejados,cat-fies,"2780,67","2780,67",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-08-moveis-planejados,tpl-moveis-planejados,2026-08,Móveis planejados,cat-fies,"508,76","508,76",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-09-moveis-planejados,tpl-moveis-planejados,2026-09,Móveis planejados,cat-fies,"2243,99","2243,99",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-10-moveis-planejados,tpl-moveis-planejados,2026-10,Móveis planejados,cat-fies,"2163,51","2163,51",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-11-moveis-planejados,tpl-moveis-planejados,2026-11,Móveis planejados,cat-fies,"2085,91","2085,91",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2026-12-moveis-planejados,tpl-moveis-planejados,2026-12,Móveis planejados,cat-fies,"2011,1","2011,1",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2027-01-moveis-planejados,tpl-moveis-planejados,2027-01,Móveis planejados,cat-fies,"1938,97","1938,97",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2027-02-moveis-planejados,tpl-moveis-planejados,2027-02,Móveis planejados,cat-fies,"1869,43","1869,43",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2027-03-moveis-planejados,tpl-moveis-planejados,2027-03,Móveis planejados,cat-fies,"1802,38","1802,38",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2027-04-moveis-planejados,tpl-moveis-planejados,2027-04,Móveis planejados,cat-fies,"1737,74","1737,74",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2027-05-moveis-planejados,tpl-moveis-planejados,2027-05,Móveis planejados,cat-fies,"1675,41","1675,41",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2027-06-moveis-planejados,tpl-moveis-planejados,2027-06,Móveis planejados,cat-fies,"1615,32","1615,32",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2027-07-moveis-planejados,tpl-moveis-planejados,2027-07,Móveis planejados,cat-fies,"1557,39","1557,39",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2027-08-moveis-planejados,tpl-moveis-planejados,2027-08,Móveis planejados,cat-fies,"1501,53","1501,53",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2027-09-moveis-planejados,tpl-moveis-planejados,2027-09,Móveis planejados,cat-fies,"1447,68","1447,68",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2027-10-moveis-planejados,tpl-moveis-planejados,2027-10,Móveis planejados,cat-fies,"1395,75","1395,75",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2027-11-moveis-planejados,tpl-moveis-planejados,2027-11,Móveis planejados,cat-fies,"1345,69","1345,69",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2027-12-moveis-planejados,tpl-moveis-planejados,2027-12,Móveis planejados,cat-fies,"1297,43","1297,43",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2028-01-moveis-planejados,tpl-moveis-planejados,2028-01,Móveis planejados,cat-fies,"1250,9","1250,9",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2028-02-moveis-planejados,tpl-moveis-planejados,2028-02,Móveis planejados,cat-fies,"1163,25","1163,25",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2028-03-moveis-planejados,tpl-moveis-planejados,2028-03,Móveis planejados,cat-fies,"1071,99","1071,99",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2028-04-moveis-planejados,tpl-moveis-planejados,2028-04,Móveis planejados,cat-fies,"1033,54","1033,54",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
